pos	DEL	INS
248	4	2
249	4	2
250	4	2
251	4	2
252	4	2
253	3	2
254	7	2
255	8	2
256	8	2
257	8	2
258	8	2
259	6	2
260	5	2
261	5	2
262	5	2
263	6	2
264	6	2
265	5	2
266	4	2
267	3	2
268	4	2
269	4	2
270	3	2
271	3	2
272	3	1
273	3	1
274	3	1
275	2	1
276	2	2
277	3	2
278	5	2
279	5	2
280	5	2
281	6	2
282	7	2
283	7	2
284	7	2
285	8	2
286	7	2
287	7	2
288	14	1
289	15	1
290	14	2
291	14	2
292	13	3
293	13	3
294	13	3
295	13	4
296	12	4
297	12	4
298	10	4
299	7	4
300	6	4
301	4	3
302	4	4
303	3	4
304	3	5
305	2	5
306	3	4
307	3	4
308	3	4
309	4	4
310	4	4
311	5	9
312	5	9
313	5	9
314	5	8
315	4	7
316	5	7
317	5	7
318	5	7
319	5	7
320	5	7
321	6	7
322	6	7
323	6	6
324	6	6
325	6	10
326	7	9
327	6	14
328	6	13
329	6	13
330	7	13
331	7	13
332	6	13
333	5	14
334	5	15
335	6	15
336	6	11
337	5	11
338	5	7
339	6	6
340	5	5
341	3	4
342	3	4
343	3	4
344	3	3
345	3	2
346	3	2
347	3	3
348	3	3
349	3	4
350	3	4
351	3	3
352	3	3
353	2	3
354	4	3
355	4	3
356	4	4
357	4	4
358	3	3
359	3	3
360	3	3
361	3	3
362	3	3
363	5	3
364	5	4
365	5	4
366	4	4
367	4	4
368	7	5
369	8	4
370	8	4
371	8	4
372	8	4
373	10	4
374	8	4
375	8	4
376	8	4
377	7	4
378	8	3
379	8	3
380	8	4
381	10	3
382	10	3
383	10	3
384	9	4
385	9	3
386	9	5
387	13	5
388	13	5
389	13	5
390	15	5
391	17	4
392	17	4
393	17	4
394	16	4
395	17	4
396	18	4
397	20	4
398	19	4
399	19	6
400	20	6
401	16	6
402	14	4
403	13	4
404	13	4
405	14	3
406	14	3
407	13	3
408	11	3
409	10	3
410	10	3
411	9	3
412	9	3
413	10	3
414	11	3
415	12	3
416	11	3
417	10	2
418	11	2
419	10	2
420	10	2
421	9	2
422	9	2
423	9	2
424	8	2
425	7	2
426	6	2
427	6	3
428	5	3
429	4	4
430	2	3
431	3	3
432	3	4
433	3	5
434	5	5
435	5	5
436	7	5
437	7	6
438	9	6
439	10	6
440	12	7
441	11	7
442	12	7
443	12	8
444	12	8
445	13	6
446	13	6
447	13	6
448	13	5
449	12	5
450	12	5
451	12	11
452	11	9
453	10	9
454	11	9
455	12	9
456	11	9
457	10	8
458	10	8
459	10	8
460	7	8
461	8	9
462	7	7
463	7	5
464	7	5
465	7	5
466	6	4
467	6	4
468	7	4
469	6	4
470	7	3
471	7	3
472	8	3
473	9	3
474	9	2
475	9	2
476	9	2
477	10	2
478	10	1
479	10	3
480	10	3
481	10	3
482	10	3
483	9	3
484	7	3
485	8	3
486	8	3
487	7	3
488	8	3
489	8	3
490	7	2
491	7	2
492	6	2
493	7	2
494	8	2
495	8	2
496	7	3
497	7	3
498	7	3
499	5	3
500	5	3
501	5	3
502	5	3
503	5	3
504	5	3
505	3	3
506	4	3
507	4	3
508	5	3
509	4	3
510	5	2
511	5	2
512	6	2
513	6	2
514	6	2
515	9	2
516	10	2
517	12	2
518	12	2
519	12	2
520	11	2
521	13	4
522	14	4
523	12	3
524	13	3
525	16	4
526	16	4
527	13	4
528	14	4
529	15	4
530	14	4
531	14	4
532	14	3
533	11	3
534	11	3
535	10	3
536	8	1
537	8	1
538	6	1
539	6	2
540	8	2
541	7	1
542	6	1
543	6	1
544	7	1
545	7	1
546	7	1
547	6	2
548	6	2
549	6	2
550	8	3
551	9	2
552	9	2
553	11	2
554	10	2
555	10	2
556	10	2
557	10	2
558	12	1
559	13	1
560	13	1
561	17	1
562	15	1
563	15	0
564	15	0
565	16	0
566	17	2
567	17	2
568	17	2
569	17	2
570	18	4
571	18	4
572	16	4
573	14	4
574	14	4
575	15	4
576	13	4
577	11	3
578	11	3
579	10	3
580	11	5
581	10	4
582	11	3
583	10	3
584	10	3
585	12	3
586	12	3
587	13	3
588	11	3
589	14	3
590	26	3
591	27	2
592	27	1
593	25	1
594	25	2
595	25	2
596	29	2
597	31	2
598	41	2
599	41	2
600	41	2
601	45	1
602	45	1
603	47	1
604	49	2
605	50	2
606	50	2
607	50	2
608	50	2
609	43	3
610	68	3
611	68	3
612	67	3
613	66	3
614	65	3
615	62	3
616	63	3
617	63	3
618	62	3
619	62	1
620	63	0
621	61	0
622	63	2
623	63	2
624	63	2
625	63	2
626	63	2
627	63	2
628	64	2
629	67	3
630	68	3
631	69	3
632	71	3
633	69	3
634	68	2
635	68	2
636	69	3
637	69	3
638	71	3
639	73	3
640	70	2
641	70	3
642	67	3
643	65	3
644	65	3
645	63	3
646	64	2
647	64	2
648	62	2
649	62	2
650	63	2
651	62	2
652	61	2
653	60	1
654	60	1
655	60	1
656	60	1
657	60	1
658	60	1
659	60	1
660	61	2
661	59	2
662	59	2
663	58	2
664	59	2
665	61	2
666	61	2
667	63	2
668	63	3
669	63	3
670	63	3
671	63	2
672	61	2
673	61	2
674	61	2
675	63	2
676	62	2
677	62	2
678	62	2
679	66	2
680	66	2
681	65	1
682	65	1
683	66	1
684	67	1
685	67	1
686	66	1
687	65	1
688	64	2
689	65	8
690	66	8
691	65	8
692	64	8
693	63	8
694	63	8
695	60	9
696	60	9
697	60	12
698	61	12
699	61	12
700	61	8
701	61	8
702	60	6
703	60	6
704	60	6
705	57	6
706	58	5
707	60	5
708	61	4
709	61	3
710	63	2
711	64	2
712	64	2
713	66	2
714	68	2
715	69	2
716	69	2
717	61	3
718	60	3
719	63	3
720	63	3
721	62	3
722	61	3
723	60	3
724	60	3
725	52	3
726	50	3
727	51	3
728	51	3
729	47	3
730	26	3
731	25	3
732	24	2
733	26	3
734	28	3
735	29	3
736	29	3
737	26	3
738	25	3
739	26	3
740	26	3
741	20	3
742	21	3
743	20	4
744	18	5
745	15	5
746	15	4
747	15	4
748	12	4
749	12	4
750	14	4
751	13	4
752	13	4
753	12	4
754	11	4
755	14	4
756	17	4
757	17	3
758	16	2
759	14	2
760	14	3
761	14	3
762	14	3
763	14	3
764	15	3
765	19	3
766	15	3
767	17	3
768	19	3
769	20	3
770	20	3
771	18	3
772	18	3
773	18	3
774	18	2
775	18	2
776	16	2
777	15	2
778	15	2
779	14	2
780	14	2
781	13	2
782	12	2
783	13	3
784	12	3
785	13	4
786	13	5
787	13	5
788	13	5
789	13	5
790	13	5
791	14	5
792	12	4
793	14	4
794	13	4
795	13	3
796	12	3
797	11	4
798	11	3
799	10	3
800	9	2
801	9	2
802	9	2
803	8	2
804	7	2
805	4	2
806	3	2
807	3	2
808	3	2
809	3	2
810	3	2
811	2	3
812	2	3
813	2	3
814	2	3
815	2	2
816	4	2
817	5	2
818	6	3
819	6	3
820	7	3
821	7	3
822	8	3
823	8	4
824	8	4
825	9	5
826	9	6
827	9	6
828	10	6
829	10	6
830	9	6
831	8	5
832	7	5
833	6	5
834	6	5
835	4	5
836	5	4
837	4	3
838	5	3
839	6	3
840	6	3
841	6	3
842	7	3
843	9	3
844	9	3
845	8	3
846	8	3
847	8	3
848	8	2
849	8	2
850	7	2
851	7	2
852	5	2
853	5	2
854	7	2
855	6	2
856	6	2
857	6	2
858	5	2
859	5	2
860	5	2
861	5	2
862	5	2
863	5	2
864	5	2
865	5	2
866	5	2
867	4	2
868	4	2
869	4	2
870	4	2
871	3	2
872	4	3
873	4	4
874	4	4
875	5	4
876	5	4
877	5	4
878	7	5
879	7	5
880	7	5
881	7	6
882	10	6
883	11	6
884	9	6
885	10	6
886	11	3
887	10	3
888	10	3
889	10	3
890	9	3
891	8	2
892	8	2
893	5	2
894	4	1
895	4	1
896	3	1
897	3	1
898	2	1
899	3	1
900	2	1
901	3	1
902	4	1
903	3	1
904	3	1
905	4	1
906	4	1
907	5	1
908	6	1
909	6	1
910	6	1
911	6	1
912	6	1
913	6	1
914	5	2
915	5	2
916	5	2
917	5	2
918	4	2
919	4	3
920	5	3
921	5	3
922	5	3
923	3	3
924	3	2
925	3	1
926	3	1
927	3	1
928	3	1
929	2	1
930	2	0
931	1	1
932	0	1
933	0	1
934	1	1
935	1	1
936	1	1
937	1	1
938	1	1
939	1	1
940	2	1
941	2	1
942	2	1
943	2	1
944	2	1
945	3	0
946	2	0
947	2	0
948	2	0
949	2	0
950	2	0
951	1	0
952	1	0
953	1	0
954	1	0
955	1	0
956	1	0
957	1	0
958	0	0
959	0	0
960	0	0
961	0	0
962	0	0
963	0	0
964	0	0
965	0	0
966	0	0
967	0	0
968	0	0
969	0	0
970	0	0
971	0	0
972	0	0
973	0	0
974	0	0
975	0	0
976	0	0
977	0	0
978	0	0
979	0	0
980	0	0
981	0	0
982	0	0
983	0	0
984	0	0
985	0	0
986	0	0
987	0	0
988	0	0
989	0	0
990	0	0
991	0	0
992	0	0
993	0	0
994	0	0
995	0	0
996	0	0
997	0	0
998	0	0
999	0	0
1000	0	0
