pos	DEL	INS
247	41	57
248	39	65
249	87	68
250	124	53
251	105	57
252	64	55
253	51	68
254	50	65
255	49	102
256	50	95
257	35	107
258	40	112
259	33	94
260	25	64
261	24	40
262	36	42
263	78	75
264	79	73
265	83	58
266	51	37
267	44	21
268	101	29
269	100	37
270	111	46
271	81	53
272	90	65
273	195	64
274	248	81
275	248	82
276	169	76
277	61	57
278	44	27
279	49	32
280	44	48
281	65	54
282	60	58
283	62	49
284	44	33
285	31	26
286	91	29
287	108	33
288	118	42
289	104	48
290	184	68
291	199	66
292	216	144
293	191	126
294	126	121
295	230	76
296	542	71
297	537	94
298	512	98
299	277	86
300	206	53
301	188	40
302	196	37
303	158	32
304	610	681
305	594	681
306	569	678
307	147	463
308	116	246
309	172	152
310	165	85
311	161	101
312	50	89
313	38	84
314	38	66
315	32	55
316	36	43
317	41	33
318	40	32
319	60	36
320	335	143
321	335	138
322	310	135
323	71	61
324	81	48
325	174	372
326	183	371
327	208	493
328	99	222
329	82	189
330	70	157
331	56	91
332	55	71
333	63	59
334	52	75
335	51	70
336	57	80
337	16	76
338	37	82
339	69	87
340	103	110
341	85	131
342	64	121
343	35	83
344	27	54
345	26	43
346	21	49
347	25	64
348	36	88
349	48	94
350	48	98
351	36	84
352	33	68
353	48	147
354	46	136
355	40	166
356	32	167
357	29	172
358	30	158
359	23	77
360	24	61
361	20	34
362	25	34
363	33	27
364	50	42
365	51	34
366	56	37
367	58	46
368	75	109
369	62	112
370	55	116
371	35	46
372	25	36
373	19	21
374	98	26
375	123	43
376	149	45
377	159	45
378	166	31
379	140	25
380	224	78
381	197	82
382	196	84
383	190	54
384	411	54
385	440	46
386	456	55
387	157	38
388	91	37
389	90	24
390	167	20
391	391	23
392	376	22
393	438	22
394	372	28
395	270	54
396	306	54
397	317	49
398	321	45
399	266	54
400	227	63
401	217	75
402	198	87
403	189	92
404	210	85
405	208	86
406	75	102
407	71	101
408	115	103
409	96	77
410	104	62
411	333	50
412	348	48
413	458	42
414	189	33
415	152	25
416	34	14
417	38	14
418	37	19
419	33	29
420	26	42
421	24	86
422	40	92
423	42	85
424	72	66
425	85	61
426	732	53
427	748	42
428	748	38
429	108	124
430	36	123
431	57	124
432	65	80
433	81	57
434	102	54
435	90	48
436	77	41
437	55	43
438	87	52
439	93	75
440	93	79
441	52	85
442	52	75
443	62	51
444	72	33
445	120	41
446	110	51
447	85	64
448	66	57
449	134	64
450	127	47
451	1411	187
452	1379	180
453	1353	181
454	231	133
455	84	67
456	102	58
457	121	61
458	135	65
459	138	72
460	301	64
461	300	77
462	306	70
463	150	67
464	186	60
465	101	48
466	110	54
467	67	51
468	40	62
469	37	59
470	43	56
471	69	58
472	74	61
473	59	78
474	30	68
475	34	63
476	31	49
477	33	31
478	36	26
479	68	32
480	118	51
481	111	59
482	102	85
483	117	73
484	200	85
485	219	85
486	173	74
487	168	154
488	87	170
489	57	192
490	64	148
491	49	154
492	57	239
493	54	204
494	53	162
495	40	114
496	35	67
497	33	41
498	58	36
499	59	37
500	61	45
501	25	44
502	25	51
503	30	84
504	30	76
505	82	115
506	94	94
507	95	108
508	42	83
509	38	80
510	23	75
511	21	70
512	20	62
513	14	82
514	35	94
515	38	100
516	35	102
517	21	105
518	28	94
519	31	67
520	27	58
521	47	39
522	72	43
523	103	60
524	148	81
525	135	118
526	143	115
527	137	108
528	112	72
529	67	61
530	46	49
531	33	39
532	41	48
533	51	39
534	101	55
535	101	44
536	103	47
537	115	37
538	113	32
539	115	32
540	51	30
541	52	29
542	41	38
543	39	65
544	44	92
545	34	98
546	65	97
547	122	90
548	122	73
549	112	67
550	101	61
551	120	50
552	120	44
553	76	30
554	44	27
555	38	37
556	40	29
557	36	32
558	85	34
559	81	29
560	72	27
561	88	37
562	76	40
563	82	46
564	88	48
565	142	86
566	195	81
567	190	75
568	179	53
569	170	40
570	201	61
571	134	56
572	113	55
573	69	32
574	84	30
575	90	36
576	84	36
577	43	42
578	64	36
579	55	33
580	55	47
581	33	48
582	51	54
583	76	45
584	76	50
585	70	65
586	78	68
587	77	56
588	124	67
589	108	79
590	118	74
591	77	57
592	73	33
593	66	32
594	59	78
595	58	77
596	53	82
597	54	51
598	159	48
599	162	45
600	173	45
601	122	35
602	196	36
603	287	32
604	310	42
605	189	147
606	129	148
607	109	169
608	183	174
609	177	216
610	203	199
611	152	160
612	134	103
613	114	104
614	119	130
615	164	138
616	174	121
617	157	128
618	133	116
619	90	103
620	114	79
621	78	66
622	71	81
623	49	106
624	43	100
625	46	78
626	48	44
627	49	38
628	52	26
629	114	25
630	148	29
631	167	32
632	152	33
633	235	34
634	632	118
635	617	107
636	553	103
637	195	35
638	155	28
639	165	26
640	180	18
641	182	23
642	142	21
643	73	25
644	69	27
645	71	38
646	101	41
647	97	45
648	94	37
649	85	43
650	79	51
651	73	54
652	62	50
653	48	46
654	46	84
655	42	82
656	54	89
657	78	55
658	91	47
659	88	54
660	138	60
661	159	73
662	156	95
663	83	102
664	137	109
665	118	89
666	136	103
667	129	104
668	80	118
669	75	155
670	103	171
671	96	185
672	105	182
673	121	175
674	130	209
675	120	174
676	127	158
677	104	145
678	95	120
679	96	123
680	99	99
681	99	78
682	99	82
683	93	84
684	98	83
685	92	63
686	85	46
687	83	42
688	114	47
689	226	64
690	246	76
691	239	74
692	204	68
693	131	59
694	105	74
695	107	70
696	128	232
697	185	235
698	166	229
699	152	129
700	131	43
701	137	71
702	127	63
703	113	74
704	63	68
705	61	72
706	68	78
707	103	58
708	188	71
709	184	102
710	182	184
711	73	180
712	77	170
713	74	112
714	68	70
715	74	57
716	75	41
717	69	34
718	59	35
719	135	46
720	141	46
721	134	37
722	109	25
723	172	35
724	197	57
725	203	62
726	142	67
727	120	56
728	105	58
729	99	68
730	78	60
731	34	75
732	51	92
733	79	138
734	74	136
735	74	124
736	66	99
737	52	90
738	45	96
739	32	75
740	28	56
741	33	37
742	43	37
743	95	81
744	93	75
745	102	65
746	73	23
747	48	14
748	66	8
749	104	7
750	111	10
751	97	25
752	74	49
753	49	48
754	152	47
755	149	30
756	147	32
757	78	28
758	64	43
759	61	45
760	58	43
761	52	46
762	36	50
763	206	88
764	224	88
765	226	91
766	450	99
767	504	94
768	502	97
769	139	71
770	152	75
771	133	66
772	108	45
773	165	49
774	151	53
775	155	46
776	150	38
777	151	22
778	211	18
779	218	45
780	202	59
781	303	65
782	300	45
783	308	30
784	338	26
785	335	31
786	379	44
787	393	71
788	436	92
789	421	96
790	442	86
791	429	81
792	462	91
793	494	98
794	497	119
795	490	96
796	484	101
797	527	76
798	522	121
799	555	119
800	554	108
801	553	92
802	516	75
803	524	79
804	520	49
805	587	55
806	563	48
807	569	53
808	503	38
809	476	44
810	450	42
811	213	45
812	208	40
813	191	33
814	206	40
815	197	41
816	225	66
817	187	93
818	195	129
819	122	115
820	103	109
821	110	92
822	99	85
823	105	94
824	92	92
825	464	98
826	451	73
827	451	74
828	32	139
829	28	134
830	26	126
831	27	73
832	28	57
833	44	55
834	45	50
835	67	48
836	82	47
837	72	59
838	57	58
839	57	50
840	51	43
841	54	37
842	67	32
843	59	46
844	63	64
845	55	75
846	18	66
847	23	61
848	22	66
849	19	69
850	17	67
851	14	48
852	9	48
853	11	62
854	25	78
855	29	72
856	28	55
857	31	51
858	27	56
859	40	48
860	54	45
861	71	30
862	272	35
863	268	30
864	261	29
865	76	65
866	63	71
867	71	68
868	120	35
869	585	24
870	577	27
871	539	29
872	112	29
873	159	41
874	156	61
875	181	69
876	107	72
877	81	56
878	181	57
879	140	89
880	127	94
881	55	91
882	41	60
883	52	46
884	55	40
885	99	19
886	88	15
887	147	11
888	143	8
889	242	7
890	515	23
891	588	51
892	513	50
893	560	41
894	479	15
895	507	21
896	198	46
897	233	50
898	222	42
899	115	38
900	37	67
901	29	99
902	30	93
903	24	73
904	67	50
905	131	35
906	163	56
907	152	49
908	169	51
909	151	38
910	165	32
911	113	38
912	115	62
913	100	66
914	106	72
915	134	69
916	105	73
917	110	69
918	65	63
919	91	49
920	108	42
921	150	37
922	138	59
923	150	52
924	97	68
925	116	59
926	407	59
927	406	45
928	426	28
929	223	23
930	151	26
931	98	29
932	151	42
933	170	36
934	192	39
935	145	38
936	94	38
937	45	37
938	39	31
939	39	37
940	63	62
941	60	60
942	58	63
943	52	45
944	46	45
945	42	56
946	92	85
947	102	83
948	110	77
949	47	62
950	43	66
951	29	71
952	37	57
953	65	78
954	61	81
955	58	83
956	17	75
957	20	51
958	22	44
959	19	33
960	17	21
961	9	33
962	43	28
963	66	28
964	68	24
965	43	31
966	19	34
967	13	22
968	4	33
969	2	29
970	0	28
971	0	10
972	0	7
973	0	3
974	0	3
975	0	0
976	0	0
977	0	0
978	0	0
979	0	0
980	0	0
981	0	0
982	0	0
983	0	0
984	0	0
985	0	0
986	0	0
987	0	0
988	0	0
989	0	0
990	0	0
991	0	0
992	0	0
993	0	0
994	0	0
995	0	0
996	0	0
997	0	0
998	0	0
999	0	0
1000	0	0
