pos	DEL	INS
248	11	5
249	12	5
250	12	5
251	12	5
252	12	7
253	11	10
254	11	11
255	10	12
256	8	10
257	7	9
258	12	10
259	12	9
260	12	6
261	11	5
262	12	6
263	13	9
264	12	9
265	10	9
266	7	8
267	8	7
268	6	7
269	8	5
270	8	4
271	9	3
272	10	2
273	10	2
274	10	2
275	8	0
276	7	0
277	7	0
278	8	2
279	8	2
280	6	3
281	7	3
282	7	3
283	7	4
284	6	2
285	6	2
286	7	3
287	19	3
288	22	5
289	23	8
290	25	8
291	36	8
292	34	8
293	38	9
294	50	8
295	53	7
296	64	6
297	62	6
298	65	5
299	59	5
300	50	6
301	33	4
302	33	2
303	42	4
304	51	147
305	54	146
306	56	146
307	57	146
308	57	147
309	56	147
310	30	82
311	23	54
312	9	37
313	6	31
314	3	27
315	1	21
316	6	18
317	6	13
318	6	11
319	10	7
320	14	13
321	17	11
322	17	11
323	20	11
324	23	11
325	29	26
326	28	20
327	28	47
328	23	47
329	23	46
330	21	46
331	11	33
332	8	31
333	5	17
334	5	12
335	9	7
336	9	5
337	9	5
338	16	4
339	17	4
340	17	5
341	11	7
342	10	7
343	10	9
344	5	9
345	1	9
346	1	11
347	0	9
348	0	9
349	0	8
350	0	10
351	3	12
352	4	11
353	4	144
354	4	143
355	5	185
356	7	193
357	5	191
358	5	192
359	6	72
360	6	61
361	6	19
362	6	12
363	7	8
364	7	5
365	6	3
366	7	3
367	7	3
368	8	5
369	6	5
370	6	5
371	6	7
372	8	7
373	8	6
374	8	6
375	8	6
376	12	5
377	12	3
378	13	3
379	15	3
380	27	4
381	33	4
382	34	4
383	38	4
384	39	4
385	38	5
386	39	7
387	31	8
388	29	9
389	28	8
390	53	7
391	56	6
392	57	5
393	204	5
394	222	5
395	227	4
396	221	4
397	204	4
398	199	3
399	214	5
400	212	6
401	205	7
402	205	9
403	197	8
404	198	9
405	195	9
406	18	10
407	18	10
408	12	8
409	10	9
410	9	8
411	10	6
412	11	5
413	9	5
414	7	5
415	7	6
416	8	6
417	6	8
418	4	8
419	5	9
420	5	10
421	9	11
422	6	11
423	8	9
424	10	10
425	10	11
426	10	8
427	5	7
428	5	6
429	5	9
430	3	9
431	4	8
432	7	9
433	8	9
434	9	8
435	8	6
436	11	6
437	11	6
438	11	6
439	13	5
440	14	4
441	15	3
442	15	5
443	15	7
444	16	8
445	15	9
446	14	8
447	14	8
448	18	6
449	22	6
450	21	5
451	34	34
452	33	34
453	35	34
454	39	35
455	46	33
456	52	33
457	47	22
458	40	16
459	40	17
460	42	13
461	37	13
462	19	12
463	19	10
464	16	11
465	16	8
466	15	8
467	12	8
468	12	7
469	10	7
470	14	8
471	15	7
472	15	8
473	18	8
474	15	8
475	16	9
476	14	9
477	12	11
478	15	9
479	14	8
480	15	7
481	17	6
482	16	11
483	17	10
484	17	11
485	18	12
486	15	11
487	11	11
488	12	9
489	10	15
490	8	16
491	8	15
492	6	17
493	7	17
494	7	16
495	8	12
496	8	10
497	6	10
498	6	9
499	6	8
500	5	9
501	5	10
502	4	9
503	3	12
504	3	9
505	3	8
506	3	7
507	3	8
508	2	8
509	1	5
510	2	6
511	2	8
512	2	7
513	4	6
514	5	8
515	5	11
516	5	9
517	9	10
518	10	8
519	10	11
520	11	9
521	12	7
522	22	8
523	18	8
524	20	8
525	19	7
526	19	7
527	21	6
528	16	5
529	9	5
530	12	5
531	12	5
532	13	6
533	12	4
534	15	8
535	15	8
536	12	8
537	12	7
538	11	6
539	11	6
540	8	5
541	8	5
542	6	5
543	5	8
544	8	8
545	8	9
546	10	9
547	23	11
548	24	10
549	24	9
550	23	7
551	22	7
552	19	6
553	6	2
554	5	4
555	3	5
556	4	5
557	3	5
558	5	5
559	5	5
560	5	5
561	11	5
562	11	3
563	12	3
564	11	3
565	9	4
566	26	3
567	25	2
568	25	2
569	24	2
570	26	8
571	25	7
572	20	6
573	22	6
574	14	6
575	16	7
576	15	7
577	15	5
578	18	2
579	17	3
580	20	3
581	19	3
582	19	2
583	25	2
584	23	2
585	20	1
586	19	1
587	23	2
588	24	5
589	15	7
590	20	8
591	19	8
592	20	9
593	14	7
594	24	7
595	24	8
596	24	6
597	26	6
598	31	4
599	41	3
600	47	2
601	41	3
602	46	3
603	52	2
604	57	5
605	48	8
606	48	9
607	44	10
608	42	14
609	31	15
610	55	13
611	55	10
612	57	11
613	58	13
614	58	9
615	57	9
616	57	11
617	51	13
618	52	15
619	51	12
620	58	12
621	56	14
622	53	11
623	52	14
624	50	12
625	50	11
626	46	9
627	48	7
628	46	6
629	60	5
630	59	5
631	79	6
632	78	6
633	93	6
634	103	11
635	97	10
636	99	11
637	90	10
638	89	10
639	73	11
640	69	11
641	68	9
642	56	7
643	53	5
644	51	5
645	53	4
646	50	4
647	49	5
648	48	4
649	48	4
650	48	5
651	48	7
652	48	7
653	47	7
654	49	9
655	50	9
656	50	8
657	48	7
658	48	8
659	47	8
660	48	7
661	49	9
662	60	10
663	60	9
664	60	9
665	60	11
666	69	13
667	69	15
668	61	21
669	63	25
670	63	32
671	64	29
672	55	29
673	53	26
674	52	22
675	51	16
676	51	13
677	49	13
678	48	7
679	52	7
680	50	8
681	49	8
682	61	9
683	60	8
684	60	7
685	62	9
686	60	9
687	60	10
688	64	9
689	61	16
690	60	15
691	56	13
692	56	11
693	57	11
694	60	15
695	58	15
696	57	15
697	57	15
698	60	13
699	61	11
700	56	8
701	53	8
702	50	7
703	50	6
704	47	5
705	46	6
706	45	7
707	46	9
708	47	11
709	47	22
710	46	29
711	46	27
712	45	27
713	44	23
714	48	23
715	48	19
716	46	11
717	43	8
718	41	6
719	43	6
720	44	5
721	47	4
722	48	4
723	49	4
724	49	4
725	49	4
726	47	4
727	42	5
728	39	5
729	36	4
730	20	4
731	19	6
732	20	7
733	22	8
734	22	9
735	22	10
736	21	11
737	23	13
738	24	14
739	22	10
740	21	12
741	15	13
742	18	13
743	19	12
744	18	12
745	17	11
746	16	6
747	14	6
748	9	5
749	18	5
750	17	3
751	17	3
752	19	3
753	20	2
754	21	2
755	20	2
756	17	3
757	16	4
758	23	7
759	23	7
760	44	7
761	40	8
762	40	7
763	40	8
764	39	6
765	39	6
766	50	5
767	52	6
768	59	6
769	57	3
770	62	6
771	59	5
772	27	6
773	41	5
774	33	7
775	46	7
776	53	6
777	69	4
778	77	3
779	89	4
780	90	3
781	372	3
782	368	3
783	375	3
784	398	4
785	402	4
786	431	3
787	460	3
788	465	4
789	476	5
790	487	5
791	492	7
792	529	7
793	560	7
794	566	10
795	566	11
796	564	9
797	568	12
798	567	11
799	570	16
800	570	16
801	569	14
802	567	14
803	566	12
804	567	10
805	561	9
806	551	6
807	545	6
808	544	5
809	535	4
810	526	3
811	209	2
812	201	1
813	194	1
814	179	2
815	165	3
816	150	3
817	116	8
818	114	11
819	94	14
820	61	17
821	59	19
822	58	17
823	53	15
824	45	14
825	21	12
826	17	7
827	15	5
828	9	7
829	6	6
830	6	5
831	6	4
832	5	5
833	4	4
834	4	2
835	5	3
836	5	3
837	4	3
838	3	3
839	3	3
840	4	3
841	5	3
842	5	4
843	10	6
844	12	6
845	12	6
846	10	7
847	11	6
848	10	8
849	4	6
850	4	7
851	3	7
852	3	7
853	3	5
854	3	4
855	4	4
856	4	3
857	6	3
858	10	2
859	14	2
860	13	3
861	18	3
862	19	3
863	18	3
864	18	2
865	21	4
866	17	6
867	15	6
868	8	6
869	9	6
870	15	8
871	13	7
872	14	5
873	13	5
874	13	5
875	13	5
876	11	5
877	10	6
878	15	7
879	16	8
880	18	8
881	17	8
882	20	7
883	23	8
884	22	9
885	22	8
886	25	6
887	32	5
888	30	5
889	36	3
890	53	3
891	51	1
892	49	1
893	46	1
894	46	1
895	33	1
896	23	1
897	15	1
898	12	2
899	9	1
900	5	3
901	3	5
902	4	6
903	4	7
904	6	6
905	8	6
906	13	6
907	13	6
908	16	6
909	19	6
910	17	5
911	16	5
912	15	5
913	15	5
914	13	5
915	7	4
916	11	4
917	10	3
918	11	4
919	12	3
920	13	2
921	14	1
922	10	3
923	11	3
924	13	3
925	18	2
926	22	2
927	24	2
928	24	1
929	21	1
930	21	1
931	17	2
932	19	5
933	11	5
934	7	7
935	8	7
936	8	7
937	8	7
938	3	5
939	4	6
940	4	4
941	3	2
942	4	2
943	4	2
944	3	1
945	2	1
946	3	3
947	5	3
948	5	4
949	4	6
950	4	8
951	4	7
952	2	6
953	2	9
954	2	8
955	2	5
956	1	4
957	1	3
958	3	3
959	3	1
960	2	1
961	2	1
962	3	1
963	3	1
964	2	1
965	1	0
966	1	0
967	1	0
968	0	0
969	0	0
970	0	0
971	0	0
972	0	0
973	0	0
974	0	0
975	0	0
976	0	0
977	0	0
978	0	0
979	0	0
980	0	0
981	0	0
982	0	0
983	0	0
984	0	0
985	0	0
986	0	0
987	0	0
988	0	0
989	0	0
990	0	0
991	0	0
992	0	0
993	0	0
994	0	0
995	0	0
996	0	0
997	0	0
998	0	0
999	0	0
1000	0	0
