pos	DEL	INS
248	22	110
249	23	110
250	22	85
251	25	56
252	19	37
253	15	23
254	17	38
255	38	74
256	37	72
257	41	59
258	27	48
259	21	34
260	48	43
261	42	47
262	47	55
263	24	49
264	35	53
265	108	43
266	147	54
267	144	51
268	89	39
269	21	26
270	12	13
271	24	16
272	21	30
273	36	42
274	25	43
275	26	39
276	15	30
277	13	27
278	31	33
279	29	34
280	33	38
281	19	36
282	38	68
283	42	69
284	49	89
285	40	78
286	16	57
287	28	53
288	137	88
289	143	118
290	140	112
291	62	109
292	61	72
293	55	61
294	90	249
295	80	271
296	81	259
297	49	138
298	30	76
299	46	50
300	45	54
301	46	57
302	9	51
303	9	59
304	13	52
305	15	47
306	15	25
307	9	48
308	12	87
309	13	89
310	16	78
311	15	49
312	11	79
313	6	88
314	4	91
315	9	87
316	9	61
317	9	37
318	4	22
319	4	20
320	5	22
321	6	16
322	9	9
323	15	8
324	13	14
325	12	19
326	9	27
327	4	24
328	2	20
329	2	8
330	5	3
331	5	6
332	6	8
333	8	14
334	8	17
335	8	20
336	15	21
337	17	14
338	20	13
339	9	9
340	9	10
341	10	6
342	12	7
343	12	5
344	10	8
345	21	11
346	20	10
347	17	24
348	162	35
349	192	41
350	194	27
351	78	23
352	18	16
353	14	14
354	19	10
355	17	7
356	18	4
357	9	13
358	6	13
359	9	13
360	7	11
361	10	13
362	9	12
363	15	10
364	20	7
365	19	8
366	13	9
367	37	33
368	34	28
369	32	28
370	19	25
371	26	28
372	22	30
373	30	21
374	16	12
375	15	10
376	16	11
377	18	17
378	18	22
379	22	22
380	56	16
381	79	17
382	82	28
383	82	36
384	84	43
385	88	37
386	99	33
387	103	28
388	102	33
389	97	22
390	94	24
391	94	15
392	96	15
393	102	11
394	106	14
395	111	15
396	107	19
397	118	20
398	124	19
399	124	27
400	128	28
401	126	25
402	140	23
403	158	28
404	163	26
405	161	23
406	153	14
407	147	23
408	145	22
409	144	19
410	147	15
411	147	12
412	145	16
413	144	23
414	148	29
415	150	27
416	183	47
417	183	39
418	188	40
419	169	30
420	168	25
421	168	28
422	165	19
423	166	20
424	167	13
425	168	10
426	168	11
427	170	17
428	171	22
429	170	21
430	172	26
431	170	23
432	168	30
433	167	28
434	175	31
435	177	24
436	172	24
437	164	20
438	162	18
439	127	18
440	128	31
441	107	43
442	102	40
443	94	39
444	100	25
445	101	26
446	101	22
447	92	23
448	83	27
449	75	24
450	77	19
451	72	15
452	76	17
453	77	20
454	82	17
455	68	16
456	70	14
457	65	17
458	57	21
459	51	19
460	42	22
461	52	26
462	65	33
463	63	28
464	60	25
465	51	15
466	44	20
467	32	19
468	21	16
469	22	14
470	24	13
471	23	20
472	19	28
473	21	38
474	15	60
475	14	63
476	14	52
477	15	31
478	14	21
479	13	20
480	26	27
481	24	34
482	25	38
483	19	30
484	12	23
485	11	25
486	10	20
487	12	16
488	14	9
489	20	8
490	16	11
491	17	14
492	12	13
493	9	25
494	14	39
495	20	45
496	33	45
497	34	30
498	32	28
499	21	17
500	110	14
501	112	8
502	108	9
503	10	21
504	8	22
505	8	19
506	8	19
507	3	22
508	35	26
509	35	26
510	38	28
511	14	32
512	15	30
513	20	39
514	20	42
515	19	46
516	16	45
517	37	34
518	34	33
519	34	35
520	21	45
521	19	56
522	19	48
523	6	40
524	13	37
525	13	75
526	15	80
527	13	81
528	23	61
529	23	50
530	25	28
531	26	38
532	13	33
533	14	36
534	11	30
535	18	43
536	15	44
537	16	45
538	10	31
539	9	28
540	5	26
541	4	21
542	3	27
543	3	25
544	2	42
545	2	38
546	2	30
547	4	14
548	6	29
549	7	33
550	7	37
551	7	37
552	7	29
553	6	26
554	9	25
555	9	29
556	8	28
557	14	23
558	18	19
559	18	9
560	19	9
561	23	24
562	28	29
563	26	27
564	27	15
565	22	10
566	39	3
567	34	6
568	33	5
569	20	8
570	45	16
571	42	16
572	69	17
573	78	11
574	75	9
575	116	11
576	75	12
577	63	12
578	28	12
579	35	12
580	27	11
581	32	14
582	23	14
583	19	17
584	13	15
585	18	15
586	21	12
587	34	13
588	84	16
589	82	13
590	81	11
591	22	12
592	17	18
593	15	18
594	10	23
595	20	18
596	20	21
597	22	18
598	14	25
599	16	27
600	12	38
601	17	28
602	21	25
603	17	21
604	16	21
605	6	24
606	22	29
607	39	40
608	43	35
609	38	32
610	46	15
611	38	18
612	31	15
613	24	14
614	20	9
615	22	7
616	25	7
617	18	10
618	19	10
619	12	19
620	10	24
621	15	29
622	11	34
623	14	62
624	21	66
625	25	63
626	17	54
627	10	53
628	10	40
629	14	38
630	20	37
631	17	29
632	28	24
633	21	16
634	20	8
635	6	18
636	6	17
637	7	21
638	7	17
639	12	16
640	37	27
641	45	26
642	40	28
643	25	21
644	10	14
645	11	11
646	14	7
647	10	8
648	11	11
649	8	13
650	10	27
651	14	29
652	15	27
653	11	13
654	6	7
655	7	8
656	5	14
657	9	21
658	6	26
659	24	29
660	21	27
661	21	30
662	13	36
663	17	31
664	23	22
665	32	18
666	28	14
667	25	11
668	12	12
669	10	19
670	7	17
671	7	16
672	7	10
673	40	14
674	36	20
675	38	31
676	61	26
677	61	21
678	131	10
679	161	6
680	162	4
681	161	3
682	47	1
683	37	1
684	38	9
685	14	9
686	11	8
687	1	1
688	0	0
689	0	0
690	0	0
691	0	0
692	0	0
693	0	0
694	0	0
695	0	0
696	0	0
697	0	0
698	0	0
699	0	0
700	0	0
701	0	0
702	0	0
703	0	0
704	0	0
705	0	0
706	0	0
707	0	0
708	0	0
709	0	0
710	0	0
711	0	0
712	0	0
713	0	0
714	0	0
715	0	0
716	0	0
717	0	0
718	0	0
719	0	0
720	0	0
721	0	0
722	0	0
723	0	0
724	0	0
725	0	0
726	0	0
727	0	0
728	0	0
729	0	0
730	0	0
731	0	0
732	0	0
733	0	0
734	0	0
735	0	0
736	0	0
737	0	0
738	0	0
739	0	0
740	0	0
741	0	0
742	0	0
743	0	0
744	0	0
745	0	0
746	0	0
747	0	0
748	0	0
749	0	0
750	0	0
751	0	0
752	0	0
753	0	0
754	0	0
755	0	0
756	0	0
757	0	0
758	0	0
759	0	0
760	0	0
761	0	0
762	0	0
763	0	0
764	0	0
765	0	0
766	0	0
767	0	0
768	0	0
769	0	0
770	0	0
771	0	0
772	0	0
773	0	0
774	0	0
775	0	0
776	0	0
777	0	0
778	0	0
779	0	0
780	0	0
781	0	0
782	0	0
783	0	0
784	0	0
785	0	0
786	0	0
787	0	0
788	0	0
789	0	0
790	0	0
791	0	0
792	0	0
793	0	0
794	0	0
795	0	0
796	0	0
797	0	0
798	0	0
799	0	0
800	0	0
801	0	0
802	0	0
803	0	0
804	0	0
805	0	0
806	0	0
807	0	0
808	0	0
809	0	0
810	0	0
811	0	0
812	0	0
813	0	0
814	0	0
815	0	0
816	0	0
817	0	0
818	0	0
819	0	0
820	0	0
821	0	0
822	0	0
823	0	0
824	0	0
825	0	0
826	0	0
827	0	0
828	0	0
829	0	0
830	0	0
831	0	0
832	0	0
833	0	0
834	0	0
835	0	0
836	0	0
837	0	0
838	0	0
839	0	0
840	0	0
841	0	0
842	0	0
843	0	0
844	0	0
845	0	0
846	0	0
847	0	0
848	0	0
849	0	0
850	0	0
851	0	0
852	0	0
853	0	0
854	0	0
855	0	0
856	0	0
857	0	0
858	0	0
859	0	0
860	0	0
861	0	0
862	0	0
863	0	0
864	0	0
865	0	0
866	0	0
867	0	0
868	0	0
869	0	0
870	0	0
871	0	0
872	0	0
873	0	0
874	0	0
875	0	0
876	0	0
877	0	0
878	0	0
879	0	0
880	0	0
881	0	0
882	0	0
883	0	0
884	0	0
885	0	0
886	0	0
887	0	0
888	0	0
889	0	0
890	0	0
891	0	0
892	0	0
893	0	0
894	0	0
895	0	0
896	0	0
897	0	0
898	0	0
899	0	0
900	0	0
901	0	0
902	0	0
903	0	0
904	0	0
905	0	0
906	0	0
907	0	0
908	0	0
909	0	0
910	0	0
911	0	0
912	0	0
913	0	0
914	0	0
915	0	0
916	0	0
917	0	0
918	0	0
919	0	0
920	0	0
921	0	0
922	0	0
923	0	0
924	0	0
925	0	0
926	0	0
927	0	0
928	0	0
929	0	0
930	0	0
931	0	0
932	0	0
933	0	0
934	0	0
935	0	0
936	0	0
937	0	0
938	0	0
939	0	0
940	0	0
941	0	0
942	0	0
943	0	0
944	0	0
945	0	0
946	0	0
947	0	0
948	0	0
949	0	0
950	0	0
951	0	0
952	0	0
953	0	0
954	0	0
955	0	0
956	0	0
957	0	0
958	0	0
959	0	0
960	0	0
961	0	0
962	0	0
963	0	0
964	0	0
965	0	0
966	0	0
967	0	0
968	0	0
969	0	0
970	0	0
971	0	0
972	0	0
973	0	0
974	0	0
975	0	0
976	0	0
977	0	0
978	0	0
979	0	0
980	0	0
981	0	0
982	0	0
983	0	0
984	0	0
985	0	0
986	0	0
987	0	0
988	0	0
989	0	0
990	0	0
991	0	0
992	0	0
993	0	0
994	0	0
995	0	0
996	0	0
997	0	0
998	0	0
999	0	0
1000	0	0
