pos	DEL	INS
248	3	0
249	3	0
250	3	0
251	4	0
252	5	0
253	5	0
254	5	1
255	5	1
256	5	1
257	5	1
258	4	1
259	4	1
260	4	1
261	4	1
262	5	1
263	5	1
264	5	1
265	4	1
266	4	0
267	4	0
268	3	0
269	3	0
270	3	0
271	3	0
272	4	0
273	4	0
274	4	0
275	3	0
276	3	0
277	3	0
278	3	0
279	3	0
280	3	0
281	4	0
282	4	0
283	3	0
284	3	0
285	4	0
286	3	0
287	3	0
288	3	0
289	3	0
290	4	0
291	4	0
292	3	0
293	4	0
294	5	0
295	5	0
296	7	0
297	7	0
298	7	0
299	7	1
300	7	1
301	7	1
302	7	1
303	6	1
304	7	3
305	7	3
306	6	3
307	4	3
308	3	3
309	3	4
310	3	4
311	2	4
312	2	4
313	2	4
314	2	4
315	2	2
316	2	2
317	2	2
318	2	2
319	2	2
320	2	4
321	2	4
322	2	4
323	2	4
324	4	4
325	4	4
326	4	4
327	4	4
328	4	4
329	5	4
330	5	4
331	5	3
332	4	3
333	4	2
334	4	2
335	4	2
336	2	2
337	2	1
338	2	1
339	2	1
340	2	1
341	2	2
342	2	2
343	2	2
344	1	2
345	1	2
346	2	2
347	2	2
348	2	2
349	3	3
350	3	3
351	3	3
352	3	3
353	3	3
354	3	2
355	4	2
356	4	2
357	4	2
358	4	2
359	4	2
360	4	2
361	4	2
362	4	2
363	4	2
364	4	2
365	4	2
366	5	1
367	5	1
368	6	1
369	6	1
370	6	1
371	6	1
372	6	1
373	6	1
374	5	1
375	6	1
376	6	1
377	7	1
378	7	1
379	7	2
380	7	3
381	5	3
382	6	3
383	7	4
384	6	4
385	6	4
386	6	4
387	5	4
388	5	4
389	5	4
390	4	4
391	7	3
392	14	3
393	89	3
394	93	2
395	95	2
396	96	2
397	97	2
398	97	3
399	96	3
400	96	3
401	96	3
402	97	3
403	96	3
404	96	4
405	96	4
406	6	4
407	4	4
408	3	4
409	3	4
410	3	4
411	2	4
412	3	4
413	3	4
414	3	4
415	3	4
416	3	4
417	3	4
418	3	4
419	3	4
420	3	4
421	3	4
422	3	4
423	3	4
424	3	4
425	3	4
426	3	4
427	2	3
428	2	3
429	2	3
430	2	3
431	2	3
432	2	3
433	4	3
434	5	3
435	4	3
436	5	3
437	5	3
438	5	3
439	5	3
440	5	3
441	5	3
442	5	3
443	5	3
444	4	3
445	4	3
446	3	2
447	3	2
448	2	2
449	3	2
450	3	2
451	3	2
452	3	2
453	3	2
454	3	3
455	3	3
456	3	3
457	3	3
458	3	3
459	2	3
460	0	3
461	1	3
462	1	3
463	1	3
464	1	3
465	1	3
466	1	3
467	1	3
468	2	3
469	3	4
470	3	4
471	3	4
472	3	4
473	3	4
474	3	4
475	4	4
476	4	4
477	4	4
478	3	4
479	3	4
480	3	4
481	3	4
482	3	4
483	4	4
484	2	4
485	2	4
486	2	4
487	2	4
488	2	4
489	2	4
490	2	4
491	2	4
492	2	4
493	2	4
494	2	4
495	2	3
496	2	3
497	2	3
498	1	3
499	1	2
500	2	2
501	1	2
502	1	2
503	1	2
504	1	2
505	1	2
506	1	2
507	1	2
508	1	3
509	1	3
510	1	3
511	1	2
512	1	2
513	1	2
514	1	2
515	1	2
516	1	2
517	1	3
518	1	3
519	1	3
520	1	3
521	1	3
522	1	3
523	0	3
524	0	3
525	2	3
526	2	3
527	2	3
528	2	3
529	2	3
530	2	3
531	3	3
532	3	2
533	3	2
534	3	2
535	3	2
536	3	2
537	2	2
538	2	2
539	2	2
540	2	2
541	2	2
542	1	2
543	1	2
544	1	2
545	2	2
546	2	2
547	2	2
548	2	2
549	2	2
550	2	1
551	2	1
552	2	1
553	2	1
554	2	1
555	3	1
556	3	1
557	3	1
558	2	1
559	2	1
560	2	1
561	3	1
562	3	1
563	3	1
564	3	1
565	3	1
566	4	1
567	4	1
568	4	1
569	4	1
570	4	1
571	5	2
572	4	2
573	4	3
574	4	3
575	5	3
576	5	4
577	5	4
578	5	4
579	5	4
580	6	4
581	6	4
582	6	4
583	6	4
584	6	4
585	6	4
586	6	4
587	6	4
588	6	4
589	6	4
590	9	4
591	9	4
592	8	4
593	8	4
594	7	4
595	7	4
596	6	4
597	7	4
598	8	4
599	7	4
600	8	4
601	12	4
602	13	4
603	13	4
604	15	4
605	15	5
606	15	5
607	15	5
608	15	5
609	15	5
610	30	5
611	30	5
612	27	5
613	27	5
614	27	5
615	25	5
616	25	5
617	25	4
618	25	4
619	25	4
620	25	4
621	25	4
622	24	4
623	24	4
624	25	4
625	26	4
626	26	4
627	26	4
628	26	4
629	27	4
630	27	4
631	27	4
632	27	4
633	27	4
634	27	5
635	28	5
636	28	5
637	28	5
638	28	5
639	27	5
640	25	5
641	24	5
642	24	5
643	24	5
644	24	5
645	24	5
646	23	5
647	23	5
648	23	5
649	23	5
650	24	5
651	24	5
652	24	5
653	24	5
654	24	5
655	24	5
656	24	5
657	25	5
658	25	5
659	25	5
660	25	5
661	25	5
662	25	5
663	26	6
664	26	6
665	26	6
666	25	6
667	25	6
668	26	6
669	26	6
670	25	6
671	25	6
672	25	6
673	25	6
674	25	5
675	24	5
676	24	5
677	25	5
678	25	5
679	25	5
680	25	5
681	25	5
682	25	5
683	25	5
684	25	5
685	25	7
686	25	8
687	25	8
688	25	8
689	25	8
690	26	8
691	27	8
692	27	8
693	27	8
694	28	8
695	29	8
696	30	8
697	29	8
698	29	8
699	29	8
700	29	7
701	28	7
702	26	7
703	26	6
704	26	6
705	28	5
706	27	5
707	27	5
708	28	5
709	28	5
710	28	5
711	28	5
712	29	5
713	29	5
714	27	5
715	27	5
716	27	5
717	25	5
718	25	5
719	24	5
720	24	5
721	23	4
722	23	4
723	23	4
724	23	4
725	23	4
726	23	4
727	22	4
728	19	4
729	19	4
730	9	4
731	9	4
732	9	4
733	10	4
734	11	4
735	11	4
736	11	4
737	11	4
738	10	4
739	10	4
740	10	4
741	5	4
742	5	4
743	5	4
744	4	4
745	4	4
746	4	4
747	3	4
748	1	4
749	1	4
750	0	4
751	1	4
752	1	4
753	1	4
754	1	4
755	1	4
756	1	4
757	1	4
758	1	4
759	2	4
760	2	4
761	3	4
762	2	4
763	3	4
764	3	4
765	3	4
766	4	4
767	4	4
768	4	4
769	5	4
770	7	4
771	7	5
772	7	5
773	9	5
774	10	5
775	11	5
776	13	5
777	20	5
778	21	5
779	29	5
780	30	5
781	184	4
782	184	4
783	196	4
784	201	4
785	202	4
786	216	4
787	223	4
788	228	4
789	237	4
790	239	4
791	241	4
792	256	4
793	270	4
794	270	4
795	270	4
796	270	4
797	270	4
798	271	4
799	272	4
800	271	4
801	271	4
802	270	4
803	269	5
804	268	5
805	268	5
806	267	5
807	267	5
808	264	5
809	258	5
810	252	5
811	84	5
812	83	5
813	82	5
814	77	5
815	75	5
816	71	4
817	52	4
818	52	4
819	40	4
820	24	4
821	24	4
822	22	4
823	21	4
824	13	5
825	5	5
826	3	5
827	3	5
828	3	5
829	1	5
830	2	5
831	2	5
832	2	5
833	2	5
834	3	5
835	3	5
836	2	5
837	2	5
838	2	4
839	2	4
840	2	3
841	2	3
842	2	3
843	2	3
844	2	3
845	2	3
846	2	3
847	1	2
848	1	2
849	1	2
850	1	2
851	1	2
852	1	2
853	1	2
854	1	2
855	1	2
856	1	2
857	1	2
858	1	2
859	1	2
860	1	2
861	0	2
862	0	2
863	0	2
864	1	2
865	1	2
866	1	2
867	2	2
868	3	3
869	3	3
870	3	3
871	3	3
872	3	3
873	3	3
874	4	3
875	3	3
876	3	3
877	3	3
878	3	3
879	2	3
880	1	3
881	1	3
882	1	3
883	1	2
884	1	2
885	1	2
886	1	2
887	2	2
888	2	2
889	2	2
890	2	2
891	2	2
892	2	2
893	2	2
894	2	2
895	2	2
896	2	3
897	2	3
898	2	3
899	2	3
900	1	3
901	0	3
902	0	3
903	0	3
904	0	3
905	0	3
906	0	3
907	0	3
908	0	3
909	0	3
910	0	3
911	0	3
912	0	3
913	0	3
914	0	3
915	1	3
916	1	3
917	1	3
918	1	3
919	1	3
920	1	3
921	1	3
922	1	3
923	1	3
924	1	3
925	1	4
926	1	4
927	0	3
928	0	3
929	0	3
930	0	3
931	1	3
932	1	3
933	1	2
934	1	2
935	1	2
936	1	2
937	1	1
938	1	1
939	1	1
940	1	1
941	1	1
942	0	1
943	0	1
944	1	1
945	1	1
946	1	1
947	1	1
948	1	1
949	1	1
950	1	1
951	1	1
952	1	1
953	1	1
954	1	1
955	1	1
956	0	1
957	0	1
958	0	1
959	0	1
960	0	1
961	0	1
962	0	1
963	0	1
964	0	1
965	0	1
966	0	1
967	0	1
968	0	1
969	0	1
970	0	1
971	0	1
972	0	1
973	0	1
974	0	1
975	0	1
976	0	1
977	0	1
978	0	1
979	0	1
980	0	1
981	0	1
982	0	1
983	0	1
984	0	1
985	0	1
986	0	1
987	0	1
988	0	1
989	0	1
990	0	1
991	0	1
992	0	1
993	0	1
994	0	1
995	0	1
996	0	1
997	0	1
998	0	1
999	0	1
1000	0	1
